k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,135.0371428734155,137.2168004184855,92.86502075195312,7.575912952423096,1.2943525056288687,0.25
2,299,424,125,212,190.34546152411698,194.80374634527507,143.7272491455078,5.124314785003662,1.255249517923298,0.25
3,424,599,175,300,266.32815259756933,278.520884911945,211.2078094482422,5.580305099487305,1.2081386527894244,0.25
4,599,848,249,424,355.1650819108649,360.2465762753389,301.83380126953125,4.395370960235596,1.1473980659804544,0.25
5,848,1199,351,600,436.4395751953125,440.60986328125,427.7200927734375,4.839837074279785,1.0,0.25
