k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,67.41242054511952,69.74730447649118,47.9267692565918,4.298928260803223,1.2163040329901325,0.15
2,149,212,63,106,88.47789932128542,92.16145056617108,68.7470474243164,3.3012139797210693,1.1978029889095334,0.15
3,212,299,87,150,126.37471113795087,133.03593443228624,102.47147369384766,3.427046775817871,1.1766115033773212,0.15
4,299,424,125,212,174.9670663682184,176.0963915442379,146.92544555664062,2.89786958694458,1.1531497107539788,0.15
5,424,599,175,300,241.84993770290177,243.6702004225337,208.8132781982422,3.512761116027832,1.1248831916736546,0.15
6,599,848,249,424,329.1222412788966,332.57516468749276,297.0791931152344,3.732956886291504,1.0884388395882725,0.15
7,848,1199,351,600,428.20770263671875,432.84552001953125,421.6712951660156,3.812303066253662,1.0,0.15
