k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,116.6453360750898,121.69592562301429,77.160400390625,8.022225379943848,1.3294190704492532,0.25
2,249,353,104,177,161.90804493133206,164.3435254229956,116.37158966064453,6.5567779541015625,1.2946716267924185,0.25
3,353,499,146,250,224.29428012667174,228.03706327885286,171.8656768798828,5.034050941467285,1.2549861174793708,0.25
4,499,707,208,354,307.8809000202705,311.0670763064303,247.66085815429688,4.261664390563965,1.2082889643765715,0.25
5,707,999,292,500,410.99359870683725,414.73995684611543,351.43487548828125,4.184765338897705,1.1469957722079067,0.25
6,999,1414,415,707,513.0623779296875,518.8898315429688,500.9298400878906,6.478437423706055,1.0,0.25
