k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,132.62981517740354,136.26275211234932,117.16588592529297,5.5454936027526855,1.0588919772760843,0.05
2,349,494,145,247,188.3443878184039,190.88627463384847,173.21316528320312,3.7351388931274414,1.0510299522197573,0.05
3,494,699,205,350,265.2020729533365,268.7879701436434,248.11285400390625,3.7346715927124023,1.041658096885083,0.05
4,699,989,290,495,371.11539613755895,374.7626609177343,352.8022766113281,4.463016986846924,1.029455202825176,0.05
5,989,1399,410,700,511.4447326660156,517.0135498046875,500.6295166015625,5.964469909667969,1.0,0.05
