k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,93.7665973673298,104.13672340303701,74.6816635131836,10.816703796386719,1.0658838140898506,0.05
2,249,353,104,177,131.81633419303455,135.37514591728083,113.22871398925781,9.423596382141113,1.0589343253584838,0.05
3,353,499,146,250,188.05527831517185,191.5822675785725,168.7567901611328,6.640202045440674,1.0509972234958742,0.05
4,499,707,208,354,265.9231579281871,268.87941186297496,244.96426391601562,6.29964542388916,1.0416577928753143,0.05
5,707,999,292,500,375.53274691096794,385.7841400284604,352.3788757324219,7.41364049911499,1.0293991544415813,0.05
6,999,1414,415,707,519.6961669921875,527.305908203125,505.1264953613281,8.123393058776855,1.0,0.05
