k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,129.13707115552484,134.6988044653318,93.84550476074219,8.174919128417969,1.235482004503095,0.2
2,299,424,125,212,182.8280621377358,187.73125809549654,144.4637451171875,4.956991195678711,1.2041996143386384,0.2
3,424,599,175,300,253.55018043570217,259.21333678564656,211.71580505371094,3.6507132053375244,1.1665109222315395,0.2
4,599,848,249,424,344.9415716778055,349.6181130520829,301.4922790527344,4.243049144744873,1.1179184527843633,0.2
5,848,1199,351,600,435.6448974609375,439.89697265625,426.7073059082031,4.771226406097412,1.0,0.2
