k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,65.64694139597664,71.8826524469454,46.61115264892578,4.9887213706970215,1.2163040329901325,0.15
2,149,212,63,106,87.92100756453219,92.1609662250577,67.11418914794922,4.094289779663086,1.1978029889095334,0.15
3,212,299,87,150,124.0437237474519,127.44132950205449,99.38815307617188,4.185909748077393,1.1766115033773212,0.15
4,299,424,125,212,172.15874493747094,176.87693538531832,143.92926025390625,3.8286757469177246,1.1531497107539788,0.15
5,424,599,175,300,237.09927325320274,239.6590107296658,206.0478515625,2.794712781906128,1.1248831916736546,0.15
6,599,848,249,424,327.5164883985445,331.7761745798433,294.9864196777344,3.5838818550109863,1.0884388395882725,0.15
7,848,1199,351,600,424.8951416015625,428.18096923828125,418.5854797363281,3.6346137523651123,1.0,0.15
