k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,75.8209302468042,81.75592100824379,61.71675109863281,6.260034084320068,1.0658521270610926,0.05
2,199,282,83,141,105.26416357307167,106.9805708657652,91.1059799194336,5.289298057556152,1.0589503206319055,0.05
3,282,399,117,200,147.86439938895288,152.31273596434303,133.861083984375,4.960244655609131,1.051025823727505,0.05
4,399,565,166,283,208.63097541206503,210.86042466124837,194.7531280517578,3.700209379196167,1.041665319177837,0.05
5,565,799,234,400,292.20213204930104,294.7718205396372,277.8293151855469,3.444688320159912,1.029433620853534,0.05
6,799,1131,332,566,401.242919921875,403.18023681640625,394.8865661621094,3.5593767166137695,1.0,0.05
