k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,85.70089721679688,88.90130615234375,76.04794311523438,7.088531494140625,1.0,0.0
2,249,353,104,177,122.7176513671875,125.71858215332031,111.86485290527344,8.464644432067871,1.0,0.0
3,353,499,146,250,174.688720703125,178.09828186035156,166.40550231933594,6.004576683044434,1.0,0.0
4,499,707,208,354,252.06655883789062,254.28939819335938,243.6886749267578,4.7917561531066895,1.0,0.0
5,707,999,292,500,356.3829345703125,364.28515625,349.3484802246094,4.400845527648926,1.0,0.0
6,999,1414,415,707,516.1268310546875,522.526611328125,502.2387390136719,7.5869832038879395,1.0,0.0
