k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,130.6897627253849,134.11108607045054,115.64252471923828,5.6226887702941895,1.0588919772760843,0.05
2,349,494,145,247,187.53834586591114,190.8977574439954,171.59576416015625,3.8095850944519043,1.0510299522197573,0.05
3,494,699,205,350,265.9501130383844,270.37159689573457,247.7666473388672,4.395702362060547,1.041658096885083,0.05
4,699,989,290,495,372.0533351353722,378.30747655800445,352.85235595703125,4.535959243774414,1.029455202825176,0.05
5,989,1399,410,700,515.3218994140625,524.7111206054688,501.0823059082031,8.406277656555176,1.0,0.05
