k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,110.317596563493,112.69195241459296,97.20877075195312,5.426123142242432,1.0588705011257737,0.05
2,299,424,125,212,161.44459141969924,165.4954060047733,146.90550231933594,3.996678113937378,1.0510499035846597,0.05
3,424,599,175,300,228.44630481994378,232.85168633486566,212.89532470703125,3.9059715270996094,1.041627730557885,0.05
4,599,848,249,424,318.7323925432463,321.43286007719007,302.1781005859375,4.00307559967041,1.0294796131960908,0.05
5,848,1199,351,600,434.3847961425781,438.9295654296875,427.02996826171875,4.7183613777160645,1.0,0.05
