k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,105.1934814453125,108.80231475830078,95.9495620727539,6.526694297790527,1.0,0.0
2,299,424,125,212,152.76889038085938,156.90859985351562,146.15501403808594,3.925821304321289,1.0,0.0
3,424,599,175,300,219.641845703125,223.08673095703125,212.75497436523438,3.915834426879883,1.0,0.0
4,599,848,249,424,310.6416015625,313.6473388671875,302.78759765625,4.136724948883057,1.0,0.0
5,848,1199,351,600,436.2173767089844,444.7890625,428.73016357421875,5.383509635925293,1.0,0.0
