k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,98.29352608536253,104.15527625279663,65.85379791259766,4.602324485778809,1.3292606353054623,0.25
2,199,282,83,141,127.14194625105192,128.35754407158726,93.93765258789062,3.154324769973755,1.2947516031595272,0.25
3,282,399,117,200,178.48297652074424,180.4742031685998,136.85308837890625,3.206390619277954,1.2551291186375244,0.25
4,399,565,166,283,243.64112933818663,246.1325470005816,196.8312530517578,2.7070348262786865,1.2083265958891847,0.25
5,565,799,234,400,325.7170068382602,326.1998130921041,278.1383972167969,2.9833898544311523,1.1471681042676694,0.25
6,799,1131,332,566,399.86016845703125,401.738037109375,394.9358215332031,2.898691415786743,1.0,0.25
