k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,175.6978449552553,178.99573498393988,138.5510711669922,4.178278923034668,1.2041032949100197,0.2
2,399,565,166,283,238.1132594585387,242.09001212279264,199.3629150390625,3.401592493057251,1.1666612767113478,0.2
3,565,799,234,400,325.67197145732814,328.16401997689815,283.9034729003906,3.831782579421997,1.1177344834141354,0.2
4,799,1131,332,566,409.4327392578125,414.4684753417969,402.7943115234375,4.3193135261535645,1.0,0.2
