k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,78.78033041426342,83.34999088293601,62.493019104003906,7.0246968269348145,1.0658521270610926,0.05
2,199,282,83,141,104.07214157632947,107.57931665633856,91.82711029052734,4.892284393310547,1.0589503206319055,0.05
3,282,399,117,200,149.28643399268088,151.76348772809092,134.0447235107422,5.199020862579346,1.051025823727505,0.05
4,399,565,166,283,208.48949801024006,211.78243579764467,195.0703887939453,4.103819370269775,1.041665319177837,0.05
5,565,799,234,400,292.7719522096722,296.5678630232858,277.6939392089844,4.2302985191345215,1.029433620853534,0.05
6,799,1131,332,566,400.0333557128906,402.8479919433594,394.0086364746094,3.335012197494507,1.0,0.05
