k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,98.84719031357602,103.22375797473865,75.23336029052734,9.45509147644043,1.1317676281797013,0.1
2,249,353,104,177,138.35147771471793,139.89345961817273,115.2643814086914,7.485049724578857,1.1178686507169675,0.1
3,353,499,146,250,197.805901347417,199.90543483513963,170.7375946044922,6.309915542602539,1.1019944469917484,0.1
4,499,707,208,354,276.2534749270717,282.72215964296254,247.84487915039062,4.6664228439331055,1.0833155857506287,0.1
5,707,999,292,500,380.8466626818871,387.10319520601854,351.9659423828125,4.54035758972168,1.0587983088831627,0.1
6,999,1414,415,707,517.644287109375,526.2453002929688,504.5367431640625,7.729589939117432,1.0,0.1
