k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,181.77395586582657,187.66622171815595,136.58538818359375,5.343388557434082,1.2551291186375244,0.25
2,399,565,166,283,247.62440701919394,250.13216039576065,198.35476684570312,4.037440299987793,1.2083265958891847,0.25
3,565,799,234,400,333.48601797798995,338.1392466079595,283.32568359375,4.283915996551514,1.1471681042676694,0.25
4,799,1131,332,566,411.70574951171875,417.03240966796875,402.9297180175781,5.070505142211914,1.0,0.25
