k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,137.63500370585734,142.30145664680091,117.23902130126953,4.179625034332275,1.1177839545521686,0.1
2,349,494,145,247,197.94762246837354,201.78446783727676,172.81658935546875,3.7413811683654785,1.1020599044395145,0.1
3,494,699,205,350,277.236277902186,278.96119313686484,248.3223419189453,4.528872966766357,1.0833161937701663,0.1
4,699,989,290,495,381.3080852922305,383.1022352471166,353.2847595214844,4.082433700561523,1.058910405650352,0.1
5,989,1399,410,700,511.013427734375,522.1348876953125,500.3155822753906,6.595533847808838,1.0,0.1
