k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,158.78469642152024,160.84169357916315,136.22451782226562,5.263009071350098,1.1020516474550097,0.1
2,399,565,166,283,222.22110652791807,225.1537990715978,198.27859497070312,4.071018218994141,1.083330638355674,0.1
3,565,799,234,400,308.1404816387176,310.3367716111634,283.409912109375,4.052916049957275,1.0588672417070677,0.1
4,799,1131,332,566,412.8405456542969,417.761474609375,403.8426208496094,4.972848415374756,1.0,0.1
