k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,104.33464814653937,109.05374042898553,71.5821762084961,3.712911605834961,1.3292606353054623,0.25
2,199,282,83,141,133.0350752653686,135.782639082666,98.65007019042969,2.5249040126800537,1.2947516031595272,0.25
3,282,399,117,200,182.6206356022439,184.56796643802798,140.47885131835938,2.609187602996826,1.2551291186375244,0.25
4,399,565,166,283,245.931890592759,248.99220042306416,198.72857666015625,2.8966150283813477,1.2083265958891847,0.25
5,565,799,234,400,328.6973403308265,332.45360869469977,280.62286376953125,3.1381030082702637,1.1471681042676694,0.25
6,799,1131,332,566,404.15679931640625,410.0308837890625,397.8049621582031,3.7677576541900635,1.0,0.25
