k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,166.67758070770245,169.4900016894322,138.26968383789062,4.014952659606934,1.1530774711825147,0.15
2,399,565,166,283,229.4929268851678,232.6450304268263,199.1834716796875,3.1904242038726807,1.124995957533511,0.15
3,565,799,234,400,315.14769145619596,317.2151575418404,283.44000244140625,3.4798576831817627,1.0883008625606017,0.15
4,799,1131,332,566,408.3548278808594,410.1936950683594,401.88507080078125,3.9021058082580566,1.0,0.15
