k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,116.19012887392759,119.14244825521037,94.21295166015625,7.268399238586426,1.1177410022515475,0.1
2,299,424,125,212,166.6991375339596,171.44967269673202,144.4364013671875,4.511254787445068,1.1020998071693193,0.1
3,424,599,175,300,237.00586829385054,240.61798706700773,211.74485778808594,3.968740224838257,1.0832554611157699,0.1
4,599,848,249,424,329.6172499668988,334.36912266735976,302.20001220703125,4.9587297439575195,1.0589592263921817,0.1
5,848,1199,351,600,436.48919677734375,439.6470031738281,427.4671325683594,4.703365325927734,1.0,0.1
