k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,130.6577791336335,132.3006645134161,118.2577896118164,3.6066410541534424,1.0588919772760843,0.05
2,349,494,145,247,189.6205834891473,194.95951285947453,173.92544555664062,3.7267611026763916,1.0510299522197573,0.05
3,494,699,205,350,265.7194370136027,269.29999367167466,248.53990173339844,3.960374593734741,1.041658096885083,0.05
4,699,989,290,495,369.53734636833565,372.57488011285335,352.195556640625,3.7838006019592285,1.029455202825176,0.05
5,989,1399,410,700,510.98358154296875,514.4583740234375,499.2276611328125,6.0313849449157715,1.0,0.05
