k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,124.40199814405295,126.20012070575189,96.60394287109375,6.121278762817383,1.1766115033773212,0.15
2,299,424,125,212,176.41526024324733,181.02595875409833,145.5832977294922,4.776605129241943,1.1531497107539788,0.15
3,424,599,175,300,245.27043327104042,248.71391191098158,211.4843292236328,3.8820717334747314,1.1248831916736546,0.15
4,599,848,249,424,336.0407435891884,338.21157586221244,302.0262145996094,3.9927046298980713,1.0884388395882725,0.15
5,848,1199,351,600,436.0560607910156,443.06414794921875,427.2802429199219,5.0587897300720215,1.0,0.15
