k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,144.55152893066406,147.6681365966797,137.81597900390625,4.02605676651001,1.0,0.0
2,399,565,166,283,205.26219177246094,207.27078247070312,199.18646240234375,3.367546558380127,1.0,0.0
3,565,799,234,400,289.8654479980469,293.31805419921875,283.53314208984375,3.7611172199249268,1.0,0.0
4,799,1131,332,566,410.5302429199219,412.8763732910156,402.37371826171875,4.488670825958252,1.0,0.0
