k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,186.39388678539072,193.90890154350728,133.09320068359375,6.411904335021973,1.3061549423650294,0.3
2,399,565,166,283,254.83151596784523,257.621529355177,197.11456298828125,4.286962509155273,1.2499919150670218,0.3
3,565,799,234,400,341.06218264238885,344.57209532032454,282.549560546875,4.165464401245117,1.1766017251212033,0.3
4,799,1131,332,566,411.2345275878906,417.8037109375,403.4281005859375,4.676634311676025,1.0,0.3
