k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,168.26021191090172,170.08401182896762,139.4586639404297,3.941575765609741,1.1530774711825147,0.15
2,399,565,166,283,231.84780352466916,232.56160329740717,200.15673828125,3.2992215156555176,1.124995957533511,0.15
3,565,799,234,400,317.9242070753733,322.98011650858865,284.22100830078125,4.235300064086914,1.0883008625606017,0.15
4,799,1131,332,566,409.5484313964844,412.328369140625,402.492919921875,4.2140116691589355,1.0,0.15
