k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,104.2151870727539,108.54901123046875,94.74971008300781,7.152811527252197,1.0,0.0
2,299,424,125,212,153.31106567382812,155.77182006835938,144.81405639648438,4.817550182342529,1.0,0.0
3,424,599,175,300,218.76487731933594,224.37460327148438,211.55844116210938,4.0821356773376465,1.0,0.0
4,599,848,249,424,309.5869445800781,312.42108154296875,301.470458984375,4.2037835121154785,1.0,0.0
5,848,1199,351,600,434.8578186035156,439.28466796875,427.04937744140625,4.785676956176758,1.0,0.0
