k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,93.91364106183642,99.17643426185691,77.51359558105469,6.89120626449585,1.0658838140898506,0.05
2,249,353,104,177,128.6735358447624,131.5112377890517,114.02151489257812,6.405769348144531,1.0589343253584838,0.05
3,353,499,146,250,185.89563105112586,188.0800233212121,168.65164184570312,4.63580846786499,1.0509972234958742,0.05
4,499,707,208,354,261.85035161556254,263.9669978347308,244.58468627929688,4.374968528747559,1.0416577928753143,0.05
5,707,999,292,500,366.1292384119562,368.56077295641825,348.9383850097656,4.276589393615723,1.0293991544415813,0.05
6,999,1414,415,707,514.377685546875,525.4356689453125,502.3018493652344,8.135397911071777,1.0,0.05
