k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,160.6015341318582,164.01246832557078,115.48046875,5.22249174118042,1.2944598863804218,0.25
2,349,494,145,247,223.92646630570314,226.88249184703605,172.5224609375,3.576650857925415,1.2551497610987865,0.25
3,494,699,205,350,306.33983936867224,308.35851193244997,247.7422332763672,3.417804718017578,1.2082904844254156,0.25
4,699,989,290,495,412.350004036792,416.01447393017753,352.57867431640625,3.9808380603790283,1.1472760141258798,0.25
5,989,1399,410,700,509.57879638671875,512.3438720703125,500.3807067871094,5.593558311462402,1.0,0.25
