k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,120.39799951989403,122.41756592333316,79.10212707519531,6.802591323852539,1.3294190704492532,0.25
2,249,353,104,177,161.60254185863107,167.54397359758872,115.19912719726562,8.058011054992676,1.2946716267924185,0.25
3,353,499,146,250,221.5680709648548,228.78349430719192,168.9374237060547,7.016932964324951,1.2549861174793708,0.25
4,499,707,208,354,308.5072242452588,315.22923502389875,245.62850952148438,6.275401592254639,1.2082889643765715,0.25
5,707,999,292,500,411.6987448808829,413.8611581444232,349.8669128417969,5.443498611450195,1.1469957722079067,0.25
6,999,1414,415,707,514.4879760742188,523.0397338867188,502.16522216796875,7.197420120239258,1.0,0.25
