k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,111.16849673858127,114.01144142538095,80.65821838378906,4.598994255065918,1.2635352563594027,0.2
2,249,353,104,177,153.27899869951688,156.14739847425722,118.2527847290039,4.305924415588379,1.2357373014339348,0.2
3,353,499,146,250,212.7711233839846,215.09279227571236,172.0254669189453,3.2923221588134766,1.2039888939834968,0.2
4,499,707,208,354,294.62079680039426,299.9712148632721,246.6875457763672,3.279785394668579,1.1666311715012572,0.2
5,707,999,292,500,398.57012435543993,402.0686506085105,350.36663818359375,3.5054452419281006,1.1175966177663255,0.2
6,999,1414,415,707,513.0914916992188,516.2781982421875,499.6999206542969,6.13403844833374,1.0,0.2
