k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,96.20256434651583,102.28510827484882,68.81836700439453,4.319058418273926,1.2634085082443698,0.2
2,199,282,83,141,125.58110202739194,127.88349281863184,96.74381256103516,3.115788698196411,1.2358012825276217,0.2
3,282,399,117,200,174.0133754395594,177.34709312670768,139.0982666015625,2.9049837589263916,1.2041032949100197,0.2
4,399,565,166,283,237.99177971378344,240.73084176639446,198.0301513671875,3.4818100929260254,1.1666612767113478,0.2
5,565,799,234,400,318.99213667484196,322.9224565107314,280.14141845703125,3.213130474090576,1.1177344834141354,0.2
6,799,1131,332,566,403.7120056152344,406.9792175292969,397.60614013671875,3.3876476287841797,1.0,0.2
