k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,144.78076171875,147.96116638183594,137.4152374267578,4.216115951538086,1.0,0.0
2,399,565,166,283,204.55015563964844,207.24871826171875,199.0663299560547,3.5728836059570312,1.0,0.0
3,565,799,234,400,292.0208435058594,296.26983642578125,283.9281311035156,4.147767066955566,1.0,0.0
4,799,1131,332,566,411.5683898925781,414.7341613769531,403.1331787109375,4.93837833404541,1.0,0.0
