k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,88.62720271120637,92.92913605665761,62.004981994628906,5.700152397155762,1.2634085082443698,0.2
2,199,282,83,141,121.41721201270353,124.22069480500006,91.01112365722656,5.003114223480225,1.2358012825276217,0.2
3,282,399,117,200,169.7941633936131,173.50227092512753,133.94931030273438,5.169649124145508,1.2041032949100197,0.2
4,399,565,166,283,233.9626540411664,235.73051900191544,194.8996124267578,3.796815872192383,1.1666612767113478,0.2
5,565,799,234,400,317.6667371665552,318.1148474542936,277.81170654296875,3.5128865242004395,1.1177344834141354,0.2
6,799,1131,332,566,398.5113220214844,400.4237365722656,394.21807861328125,3.1260921955108643,1.0,0.2
