k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,109.61940867393767,111.38296221143048,94.08255767822266,7.786809921264648,1.0588705011257737,0.05
2,299,424,125,212,157.78907526638108,162.0980334557047,143.2229461669922,5.291158199310303,1.0510499035846597,0.05
3,424,599,175,300,228.77693134660188,231.25486606499936,210.27667236328125,4.877464294433594,1.041627730557885,0.05
4,599,848,249,424,318.9626807990058,325.17160404719664,301.0010070800781,4.813288688659668,1.0294796131960908,0.05
5,848,1199,351,600,435.4923095703125,439.1629638671875,427.0208740234375,4.955138206481934,1.0,0.05
