k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,62.43933242162024,64.39044452894798,47.610233306884766,4.002220630645752,1.1442026886600882,0.1
2,149,212,63,106,84.08377765337572,86.99956223391813,68.5124740600586,3.818578004837036,1.1318686592730223,0.1
3,212,299,87,150,119.21639182996716,125.36011282778603,101.13691711425781,3.7155041694641113,1.1177410022515475,0.1
4,299,424,125,212,165.69390196765477,167.27921307638664,146.0098419189453,3.0259315967559814,1.1020998071693193,0.1
5,424,599,175,300,230.8409189171081,232.0361429526501,207.2121124267578,3.719137191772461,1.0832554611157699,0.1
6,599,848,249,424,320.7243903770269,322.85468619137464,295.4649658203125,4.229075908660889,1.0589592263921817,0.1
7,848,1199,351,600,425.4628601074219,427.6759033203125,419.57989501953125,3.988312005996704,1.0,0.1
