k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,157.13638099911796,161.38603971302362,113.59370422363281,6.482830047607422,1.2944598863804218,0.25
2,349,494,145,247,223.80615303056854,226.9650180970448,170.90138244628906,4.893925189971924,1.2551497610987865,0.25
3,494,699,205,350,306.58472026183233,308.77729107770205,246.75950622558594,3.842423677444458,1.2082904844254156,0.25
4,699,989,290,495,413.8063317286733,420.32033021585954,352.1861267089844,4.800629615783691,1.1472760141258798,0.25
5,989,1399,410,700,513.0110473632812,521.5722045898438,500.633544921875,7.646416187286377,1.0,0.25
