k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,77.94551588808014,82.6022735926643,48.79903793334961,3.4425816535949707,1.432608065980265,0.3
2,149,212,63,106,107.07842019533015,109.54887233894284,70.84689331054688,3.1518678665161133,1.3956059778190668,0.3
3,212,299,87,150,145.3472722314703,149.88908476381494,103.17975616455078,2.7572619915008545,1.3532230067546425,0.3
4,299,424,125,212,199.64240075502858,203.84641417649289,147.60293579101562,2.8272407054901123,1.3062994215079575,0.3
5,424,599,175,300,266.5909251372243,271.67546205931836,209.2824249267578,2.8336338996887207,1.2497663833473094,0.3
6,599,848,249,424,356.333908885304,358.91544006889325,297.2730407714844,3.257406711578369,1.1768776791765452,0.3
7,848,1199,351,600,425.70965576171875,428.52447509765625,420.8050842285156,3.138601779937744,1.0,0.3
