k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,72.0634994506836,76.49010467529297,62.22384262084961,5.780911922454834,1.0,0.0
2,199,282,83,141,98.26521301269531,101.25455474853516,91.36808776855469,4.881300449371338,1.0,0.0
3,282,399,117,200,142.57337951660156,145.73434448242188,135.24844360351562,4.485918045043945,1.0,0.0
4,399,565,166,283,201.11572265625,202.8419647216797,195.23861694335938,3.8200316429138184,1.0,0.0
5,565,799,234,400,284.82232666015625,286.93341064453125,277.8608093261719,3.7856087684631348,1.0,0.0
6,799,1131,332,566,401.41656494140625,403.9710388183594,395.08306884765625,3.8144025802612305,1.0,0.0
