k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,123.29881286621094,124.79973602294922,116.6452865600586,3.989100694656372,1.0,0.0
2,349,494,145,247,177.96380615234375,181.36483764648438,170.9066619873047,4.507641792297363,1.0,0.0
3,494,699,205,350,253.29664611816406,257.75982666015625,247.37152099609375,3.752048969268799,1.0,0.0
4,699,989,290,495,358.66973876953125,363.06475830078125,352.79510498046875,3.8597168922424316,1.0,0.0
5,989,1399,410,700,520.341064453125,529.6607666015625,500.4173889160156,9.613025665283203,1.0,0.0
