k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,158.8710968940029,163.32310909511475,137.14581298828125,4.20184326171875,1.1020516474550097,0.1
2,399,565,166,283,221.16128199563755,223.91238904337098,198.5802764892578,3.318237781524658,1.083330638355674,0.1
3,565,799,234,400,306.87464281854574,310.46059910354074,283.37420654296875,3.825289726257324,1.0588672417070677,0.1
4,799,1131,332,566,410.5733642578125,412.697509765625,402.4722900390625,4.4491190910339355,1.0,0.1
