k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,74.7511782241414,81.34987248455494,46.98280334472656,4.822177886962891,1.3605067216502207,0.25
2,149,212,63,106,97.55061707338723,100.79844801250648,67.2520751953125,4.309182167053223,1.3296716481825557,0.25
3,212,299,87,150,137.9569114814079,139.7447437799085,100.2535171508789,3.7026381492614746,1.2943525056288687,0.25
4,299,424,125,212,187.70416263844893,193.79301152684226,144.57412719726562,3.3681623935699463,1.255249517923298,0.25
5,424,599,175,300,255.95535241544658,259.0957275930792,207.33641052246094,2.7701053619384766,1.2081386527894244,0.25
6,599,848,249,424,344.63068048398435,350.32558181012354,295.613525390625,3.1191279888153076,1.1473980659804544,0.25
7,848,1199,351,600,424.11236572265625,427.8623046875,418.870849609375,3.1689953804016113,1.0,0.25
