k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,99.74330829621242,101.42111719385339,76.86686706542969,7.869509696960449,1.1317676281797013,0.1
2,249,353,104,177,138.77889155925132,140.88483116937618,114.13850402832031,8.334355354309082,1.1178686507169675,0.1
3,353,499,146,250,193.30823181170445,195.3778176048761,167.80511474609375,5.650073528289795,1.1019944469917484,0.1
4,499,707,208,354,272.22109317323896,272.94243297931484,244.49656677246094,4.015297889709473,1.0833155857506287,0.1
5,707,999,292,500,377.6718833532431,379.421737552998,350.07293701171875,3.7353367805480957,1.0587983088831627,0.1
6,999,1414,415,707,522.7091064453125,536.7743530273438,503.8984680175781,9.264747619628906,1.0,0.1
