k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,118.70098148313234,122.14006797896737,75.3354263305664,6.449045658111572,1.395302884539104,0.3
2,249,353,104,177,164.4922148914067,171.08981497207432,112.63296508789062,6.794400215148926,1.353605952150902,0.3
3,353,499,146,250,229.11653932080992,232.36156994892895,167.17788696289062,5.709710597991943,1.305983340975245,0.3
4,499,707,208,354,314.110937295673,317.219115599133,244.05343627929688,4.148262023925781,1.2499467572518859,0.3
5,707,999,292,500,420.7457159989625,425.62868118323917,349.59259033203125,4.626123905181885,1.176394926649488,0.3
6,999,1414,415,707,516.4121704101562,525.216552734375,502.1036376953125,7.817562580108643,1.0,0.3
