k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,137.22275094289495,140.3556365682009,115.87805938720703,5.364595890045166,1.1177839545521686,0.1
2,349,494,145,247,197.64523536507716,200.95822559874023,172.29669189453125,3.9514708518981934,1.1020599044395145,0.1
3,494,699,205,350,275.4282989487312,281.75907672691517,247.65625,4.129048824310303,1.0833161937701663,0.1
4,699,989,290,495,380.8256812841876,386.11784197424305,352.4296875,4.331778526306152,1.058910405650352,0.1
5,989,1399,410,700,512.1858520507812,521.831298828125,500.2694396972656,7.1396989822387695,1.0,0.1
