k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,94.39260153625254,95.28694615803462,68.89722442626953,0.4108927845954895,1.3534486181457561,0.3
2,199,282,83,141,128.663098660763,129.4681826500459,97.68548583984375,0.3932189345359802,1.3064586131567775,0.3
3,282,399,117,200,173.97132310693797,174.95766134953544,138.26116943359375,0.4472581148147583,1.25008534427021,0.3
4,399,565,166,283,231.74619113801734,233.4431068361171,195.80523681640625,0.5433260798454285,1.1769400697498789,0.3
5,565,799,234,400,277.8607177734375,278.7579650878906,276.8708801269531,0.4569052457809448,1.0,0.3
