k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,83.23183486357226,86.08877680257886,69.13275146484375,2.455138683319092,1.131704254122185,0.1
2,199,282,83,141,112.85697044441707,114.97251416589566,97.45625305175781,1.6957786083221436,1.1179006412638108,0.1
3,282,399,117,200,156.3355843909013,158.50045601934536,138.46156311035156,1.842787265777588,1.1020516474550097,0.1
4,399,565,166,283,216.00653509405245,218.15731073930232,196.4739532470703,1.6517044305801392,1.083330638355674,0.1
5,565,799,234,400,297.37912286484504,298.86340475612104,277.6701965332031,1.6832573413848877,1.0588672417070677,0.1
6,799,1131,332,566,398.5672912597656,400.9692077636719,394.0336608886719,2.2467095851898193,1.0,0.1
