k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,123.57662963867188,127.35132598876953,115.11372375488281,5.735573768615723,1.0,0.0
2,349,494,145,247,177.93988037109375,181.11245727539062,171.76983642578125,4.046541213989258,1.0,0.0
3,494,699,205,350,253.46670532226562,256.4098205566406,247.42515563964844,3.601067304611206,1.0,0.0
4,699,989,290,495,357.804931640625,362.4098815917969,351.4764099121094,3.9761643409729004,1.0,0.0
5,989,1399,410,700,506.42877197265625,511.46826171875,497.48895263671875,5.154038906097412,1.0,0.0
