k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,136.21827706028034,139.91056689449073,94.8814468383789,6.4109954833984375,1.2943525056288687,0.25
2,299,424,125,212,189.45874618548999,196.51803074397458,143.55274963378906,5.252143383026123,1.255249517923298,0.25
3,424,599,175,300,264.1309352225797,271.95552071603623,211.04498291015625,4.7867326736450195,1.2081386527894244,0.25
4,599,848,249,424,354.3854899143748,358.3590490308724,300.79327392578125,5.163795471191406,1.1473980659804544,0.25
5,848,1199,351,600,435.12939453125,439.802490234375,427.1176452636719,5.046367168426514,1.0,0.25
