k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,61.246126270795905,65.5404087362735,46.62353515625,4.395103454589844,1.1442026886600882,0.1
2,149,212,63,106,83.53736812719545,86.10763881517367,66.45039367675781,4.2469258308410645,1.1318686592730223,0.1
3,212,299,87,150,118.37609059949946,123.46502198116465,99.48847961425781,4.343140125274658,1.1177410022515475,0.1
4,299,424,125,212,165.15965195584505,169.15558777554952,143.81832885742188,4.003391265869141,1.1020998071693193,0.1
5,424,599,175,300,229.1910270963959,231.01586361621162,206.47203063964844,3.0118186473846436,1.0832554611157699,0.1
6,599,848,249,424,318.5689843539723,322.98020491803805,295.3773193359375,3.2644875049591064,1.0589592263921817,0.1
7,848,1199,351,600,425.07257080078125,427.9874267578125,418.70770263671875,3.31927752494812,1.0,0.1
