k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,152.15854023039265,155.56081077880762,116.95354461669922,4.158352851867676,1.2355679091043374,0.2
2,349,494,145,247,216.75023784782536,221.089633114876,173.385498046875,3.7615013122558594,1.2041198088790293,0.2
3,494,699,205,350,297.32173611424986,299.856103277057,248.02896118164062,3.742361068725586,1.1666323875403326,0.2
4,699,989,290,495,403.23918900763533,408.0865018793936,352.83087158203125,4.173019886016846,1.117820811300704,0.2
5,989,1399,410,700,509.3470458984375,513.980712890625,500.0997009277344,5.64497709274292,1.0,0.2
