k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,178.93371296799666,184.54186260214078,136.18772888183594,4.543995380401611,1.2551291186375244,0.25
2,399,565,166,283,247.40429894269056,250.27796494166353,198.23219299316406,3.55688738822937,1.2083265958891847,0.25
3,565,799,234,400,333.6768158957225,340.1910769126172,283.4854431152344,4.103655815124512,1.1471681042676694,0.25
4,799,1131,332,566,411.5677185058594,414.96112060546875,403.29730224609375,4.760288715362549,1.0,0.25
