k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,247,349,102,174,150.04135570499287,152.12101279626373,116.0411148071289,4.795159339904785,1.2355679091043374,0.2
2,349,494,145,247,216.03915012743906,217.6850769572578,172.42884826660156,3.6766815185546875,1.2041198088790293,0.2
3,494,699,205,350,297.0787826409657,300.7529020810656,247.63621520996094,4.0608229637146,1.1666323875403326,0.2
4,699,989,290,495,401.86115282925084,403.8058431060398,351.8744201660156,4.058501720428467,1.117820811300704,0.2
5,989,1399,410,700,510.6803283691406,518.73974609375,500.50262451171875,6.465834140777588,1.0,0.2
