k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,102.7113212359254,105.00781275955825,76.68777465820312,5.713626384735107,1.197651442269552,0.15
2,249,353,104,177,142.70831618778797,145.51900709715324,112.13900756835938,6.35155725479126,1.176802976075451,0.15
3,353,499,146,250,201.38863706545283,204.91647208360342,167.3464813232422,4.954525947570801,1.1529916704876224,0.15
4,499,707,208,354,282.48489051762886,285.3357580369895,244.08238220214844,4.106652736663818,1.1249733786259428,0.15
5,707,999,292,500,389.59757297536794,396.0155735174254,350.0649108886719,4.738574504852295,1.088197463324744,0.15
6,999,1414,415,707,517.3485717773438,526.1035766601562,502.4571838378906,8.134380340576172,1.0,0.15
