k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,282,399,117,199,182.18589086663184,184.76858102417495,137.99118041992188,4.368095397949219,1.2551291186375244,0.25
2,399,565,166,283,247.53566684728818,251.06753675169708,198.65769958496094,3.8943474292755127,1.2083265958891847,0.25
3,565,799,234,400,334.7361469402487,339.42375420420234,283.883544921875,4.1576409339904785,1.1471681042676694,0.25
4,799,1131,332,566,410.4515075683594,414.6451416015625,402.8603210449219,4.5470428466796875,1.0,0.25
