k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,71.70192375946517,74.63009411806075,46.82402038574219,4.6486897468566895,1.2884053773201767,0.2
2,149,212,63,106,93.19893032986747,95.64858801217146,68.03717041015625,3.7516889572143555,1.2637373185460445,0.2
3,212,299,87,150,131.05183638340526,134.02407399012475,99.97454071044922,3.8593974113464355,1.235482004503095,0.2
4,299,424,125,212,180.63657539146922,182.30951176364752,144.35623168945312,3.5825371742248535,1.2041996143386384,0.2
5,424,599,175,300,245.76659999604226,249.10394331688462,206.92445373535156,2.538789987564087,1.1665109222315395,0.2
6,599,848,249,424,336.3177219287705,341.223012180792,295.4471740722656,3.123612880706787,1.1179184527843633,0.2
7,848,1199,351,600,424.566650390625,426.6438903808594,418.80938720703125,3.060330867767334,1.0,0.2
