k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,139.65946548411586,144.48786948866282,90.49357604980469,9.396218299865723,1.3532230067546425,0.3
2,299,424,125,212,196.84424982896184,202.0780783079855,142.77142333984375,6.138537406921387,1.3062994215079575,0.3
3,424,599,175,300,270.4588773395914,276.6214941406799,209.2113800048828,4.6800456047058105,1.2497663833473094,0.3
4,599,848,249,424,360.5241651972403,364.30670924678606,299.3817138671875,4.361154556274414,1.1768776791765452,0.3
5,848,1199,351,600,433.4419250488281,436.54974365234375,424.8890686035156,4.999810218811035,1.0,0.3
