k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,141,199,58,99,99.60415613678471,106.08902709691871,63.20918273925781,5.480449199676514,1.3951127623665547,0.3
2,199,282,83,141,134.01664537424264,135.27856301918936,92.8388900756836,4.154390335083008,1.3537019237914325,0.3
3,282,399,117,200,184.84866738175756,187.93223022077566,135.82635498046875,4.260854244232178,1.3061549423650294,0.3
4,399,565,166,283,250.19892035158512,252.6026790655767,195.7018585205078,3.086812973022461,1.2499919150670218,0.3
5,565,799,234,400,334.3993809362025,339.17796097717473,278.4527587890625,3.5434765815734863,1.1766017251212033,0.3
6,799,1131,332,566,399.56695556640625,405.1629333496094,394.7486572265625,3.319309711456299,1.0,0.3
