k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,176,249,73,124,123.43219645892766,132.11083306958471,76.29527282714844,8.510096549987793,1.395302884539104,0.3
2,249,353,104,177,168.83031790269987,171.5700088316562,115.57952880859375,6.266175746917725,1.353605952150902,0.3
3,353,499,146,250,233.9862175294906,238.1351697327231,170.13934326171875,6.054852485656738,1.305983340975245,0.3
4,499,707,208,354,323.4923087742996,343.28978243642376,248.29434204101562,6.7015767097473145,1.2499467572518859,0.3
5,707,999,292,500,427.21100559705985,435.9033607127284,353.1060791015625,6.531754970550537,1.176394926649488,0.3
6,999,1414,415,707,518.816162109375,526.8775024414062,504.4566345214844,7.43050479888916,1.0,0.3
