k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,58.28104518025628,63.421548317171045,47.13414764404297,4.288758754730225,1.0721013443300442,0.05
2,149,212,63,106,79.15007241666018,81.99905093351543,67.62739562988281,4.079012393951416,1.0659343296365111,0.05
3,212,299,87,150,112.0084513122313,115.59026626558624,99.71495819091797,4.059883117675781,1.0588705011257737,0.05
4,299,424,125,212,157.7776082760084,161.70608691344233,144.7402801513672,3.681175947189331,1.0510499035846597,0.05
5,424,599,175,300,221.02105162481973,223.31857380095704,207.46127319335938,2.7257537841796875,1.041627730557885,0.05
6,599,848,249,424,310.6393783403628,313.36422564053703,296.3421936035156,3.1189513206481934,1.0294796131960908,0.05
7,848,1199,351,600,425.52978515625,428.27178955078125,419.6642761230469,3.2756683826446533,1.0,0.05
