k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,117.04716995415284,118.18906989393017,95.00020599365234,7.423663139343262,1.1177410022515475,0.1
2,299,424,125,212,168.10403899408135,171.507000855952,144.06796264648438,5.77923059463501,1.1020998071693193,0.1
3,424,599,175,300,236.8229400072879,239.2057350742445,210.03297424316406,5.3749895095825195,1.0832554611157699,0.1
4,599,848,249,424,326.5880927047095,329.9587100250671,300.51239013671875,4.6518940925598145,1.0589592263921817,0.1
5,848,1199,351,600,434.46343994140625,436.5920104980469,425.31231689453125,4.704425811767578,1.0,0.1
