k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,106,149,43,74,53.915714263916016,55.20390701293945,46.56174850463867,4.3162617683410645,1.0,0.0
2,149,212,63,106,72.63236999511719,74.61585235595703,67.40240478515625,3.58889102935791,1.0,0.0
3,212,299,87,150,105.86418914794922,108.50646209716797,99.18970489501953,4.370612621307373,1.0,0.0
4,299,424,125,212,149.24464416503906,152.88568115234375,143.9237060546875,3.6994855403900146,1.0,0.0
5,424,599,175,300,211.76119995117188,214.05870056152344,206.46328735351562,2.878448963165283,1.0,0.0
6,599,848,249,424,299.87506103515625,303.36138916015625,294.61041259765625,3.093611478805542,1.0,0.0
7,848,1199,351,600,423.97467041015625,425.69085693359375,417.6820068359375,3.496093988418579,1.0,0.0
