k,n_k,n_k_plus1,j_start,j_end,critical_value_95,critical_value_99,mean,std,adjustment_factor,penalty_factor
1,212,299,87,149,136.67470538067042,141.01439859559156,97.52275085449219,5.715837478637695,1.2943525056288687,0.25
2,299,424,125,212,191.32426731199592,193.9617163265534,146.8336944580078,3.624171495437622,1.255249517923298,0.25
3,424,599,175,300,264.88983787027536,270.5650625552498,213.0094757080078,3.577559471130371,1.2081386527894244,0.25
4,599,848,249,424,356.292380901837,361.79914228020664,302.9276428222656,4.333046913146973,1.1473980659804544,0.25
5,848,1199,351,600,437.8616027832031,439.6794738769531,428.2900390625,5.146303653717041,1.0,0.25
